time,volume,open,high,low,close
2022-07-07T04:00:00.000000000Z,2100,1.02038,1.02062,1.01985,1.02018
2022-07-07T05:00:00.000000000Z,3899,1.02018,1.02212,1.02012,1.02186
2022-07-07T06:00:00.000000000Z,6396,1.02184,1.02185,1.02005,1.02006
2022-07-07T07:00:00.000000000Z,8429,1.02006,1.02053,1.01822,1.01924
2022-07-07T08:00:00.000000000Z,8946,1.01922,1.02132,1.01853,1.01978
2022-07-07T09:00:00.000000000Z,10136,1.01976,1.02112,1.01748,1.02075
2022-07-07T10:00:00.000000000Z,7175,1.02076,1.02176,1.01850,1.01906
2022-07-07T11:00:00.000000000Z,7117,1.01904,1.01987,1.01866,1.01903
2022-07-07T12:00:00.000000000Z,7698,1.01905,1.01966,1.01696,1.01702
2022-07-07T13:00:00.000000000Z,8749,1.01702,1.01935,1.01650,1.01846
2022-07-07T14:00:00.000000000Z,9323,1.01846,1.01854,1.01687,1.01714
2022-07-07T15:00:00.000000000Z,5348,1.01711,1.01756,1.01516,1.01584
2022-07-07T16:00:00.000000000Z,4376,1.01582,1.01682,1.01510,1.01552
2022-07-07T17:00:00.000000000Z,3123,1.01551,1.01596,1.01442,1.01562
2022-07-07T18:00:00.000000000Z,2910,1.01562,1.01683,1.01562,1.01576
2022-07-07T19:00:00.000000000Z,2825,1.01576,1.01668,1.01538,1.01661
2022-07-07T20:00:00.000000000Z,949,1.01660,1.01660,1.01570,1.01614
2022-07-07T21:00:00.000000000Z,307,1.01639,1.01659,1.01617,1.01624
2022-07-07T22:00:00.000000000Z,1091,1.01632,1.01676,1.01609,1.01658
2022-07-07T23:00:00.000000000Z,1557,1.01662,1.01688,1.01623,1.01686
2022-07-08T00:00:00.000000000Z,3410,1.01684,1.01873,1.01674,1.01869
2022-07-08T01:00:00.000000000Z,4360,1.01868,1.01914,1.01756,1.01768
2022-07-08T02:00:00.000000000Z,4142,1.01766,1.01794,1.01628,1.01650
2022-07-08T03:00:00.000000000Z,5595,1.01646,1.01659,1.01538,1.01584
2022-07-08T04:00:00.000000000Z,3888,1.01585,1.01585,1.01398,1.01546
2022-07-08T05:00:00.000000000Z,4133,1.01547,1.01617,1.01454,1.01602
2022-07-08T06:00:00.000000000Z,5430,1.01602,1.01702,1.01525,1.01602
2022-07-08T07:00:00.000000000Z,11632,1.01602,1.01644,1.00716,1.01086
2022-07-08T08:00:00.000000000Z,10738,1.01090,1.01198,1.00867,1.01136
2022-07-08T09:00:00.000000000Z,7375,1.01132,1.01246,1.01048,1.01216
2022-07-08T10:00:00.000000000Z,6583,1.01217,1.01509,1.01182,1.01385
2022-07-08T11:00:00.000000000Z,6665,1.01388,1.01594,1.01361,1.01507
2022-07-08T12:00:00.000000000Z,14272,1.01505,1.01689,1.01156,1.01430
2022-07-08T13:00:00.000000000Z,14580,1.01430,1.01778,1.01340,1.01428
2022-07-08T14:00:00.000000000Z,10261,1.01432,1.01818,1.01357,1.01736
2022-07-08T15:00:00.000000000Z,7179,1.01734,1.01912,1.01711,1.01784
2022-07-08T16:00:00.000000000Z,5465,1.01784,1.01786,1.01585,1.01674
2022-07-08T17:00:00.000000000Z,4192,1.01674,1.01726,1.01636,1.01656
2022-07-08T18:00:00.000000000Z,2576,1.01656,1.01778,1.01654,1.01740
2022-07-08T19:00:00.000000000Z,2209,1.01741,1.01798,1.01718,1.01786
2022-07-08T20:00:00.000000000Z,1188,1.01782,1.01864,1.01768,1.01854
2022-07-10T21:00:00.000000000Z,124,1.01783,1.01834,1.01766,1.01812
2022-07-10T22:00:00.000000000Z,2145,1.01810,1.01836,1.01716,1.01748
2022-07-10T23:00:00.000000000Z,2526,1.01750,1.01759,1.01650,1.01674
2022-07-11T00:00:00.000000000Z,4921,1.01674,1.01676,1.01535,1.01546
2022-07-11T01:00:00.000000000Z,6023,1.01548,1.01553,1.01350,1.01398
2022-07-11T02:00:00.000000000Z,4102,1.01397,1.01525,1.01390,1.01496
2022-07-11T03:00:00.000000000Z,2753,1.01496,1.01563,1.01460,1.01496
2022-07-11T04:00:00.000000000Z,2725,1.01496,1.01548,1.01480,1.01510
2022-07-11T05:00:00.000000000Z,3250,1.01511,1.01522,1.01380,1.01398
2022-07-11T06:00:00.000000000Z,6184,1.01397,1.01441,1.01196,1.01275
2022-07-11T07:00:00.000000000Z,7788,1.01275,1.01375,1.01056,1.01110
2022-07-11T08:00:00.000000000Z,6464,1.01110,1.01324,1.01066,1.01185
2022-07-11T09:00:00.000000000Z,6261,1.01184,1.01254,1.01021,1.01028
2022-07-11T10:00:00.000000000Z,5183,1.01028,1.01150,1.00958,1.01128
2022-07-11T11:00:00.000000000Z,5470,1.01130,1.01186,1.00826,1.00900
2022-07-11T12:00:00.000000000Z,7966,1.00899,1.01042,1.00749,1.00810
2022-07-11T13:00:00.000000000Z,10591,1.00811,1.00826,1.00520,1.00694
2022-07-11T14:00:00.000000000Z,9295,1.00695,1.00932,1.00621,1.00818
2022-07-11T15:00:00.000000000Z,6485,1.00816,1.00914,1.00736,1.00854
2022-07-11T16:00:00.000000000Z,5103,1.00854,1.00876,1.00626,1.00638
2022-07-11T17:00:00.000000000Z,3850,1.00637,1.00734,1.00603,1.00706
2022-07-11T18:00:00.000000000Z,3883,1.00708,1.00732,1.00596,1.00632
2022-07-11T19:00:00.000000000Z,4350,1.00632,1.00658,1.00337,1.00454
2022-07-11T20:00:00.000000000Z,1632,1.00454,1.00468,1.00390,1.00393
2022-07-11T21:00:00.000000000Z,316,1.00400,1.00400,1.00374,1.00386
2022-07-11T22:00:00.000000000Z,1459,1.00386,1.00464,1.00380,1.00402
2022-07-11T23:00:00.000000000Z,1729,1.00406,1.00478,1.00398,1.00459
2022-07-12T00:00:00.000000000Z,3853,1.00456,1.00556,1.00354,1.00402
2022-07-12T01:00:00.000000000Z,9077,1.00400,1.00416,1.00060,1.00284
2022-07-12T02:00:00.000000000Z,6056,1.00286,1.00309,1.00146,1.00254
2022-07-12T03:00:00.000000000Z,4447,1.00256,1.00288,1.00182,1.00262
2022-07-12T04:00:00.000000000Z,3956,1.00261,1.00262,1.00088,1.00155
2022-07-12T05:00:00.000000000Z,5764,1.00154,1.00182,1.00049,1.00108
2022-07-12T06:00:00.000000000Z,9040,1.00112,1.00393,1.00089,1.00224
2022-07-12T07:00:00.000000000Z,11677,1.00224,1.00298,1.00030,1.00086
2022-07-12T08:00:00.000000000Z,7176,1.00085,1.00178,1.00018,1.00106
2022-07-12T09:00:00.000000000Z,7605,1.00108,1.00144,1.00000,1.00129
2022-07-12T10:00:00.000000000Z,5906,1.00124,1.00276,1.00063,1.00210
2022-07-12T11:00:00.000000000Z,10627,1.00207,1.00694,1.00182,1.00400
2022-07-12T12:00:00.000000000Z,9669,1.00398,1.00554,1.00330,1.00532
2022-07-12T13:00:00.000000000Z,10635,1.00528,1.00588,1.00334,1.00476
2022-07-12T14:00:00.000000000Z,10681,1.00472,1.00636,1.00414,1.00497
2022-07-12T15:00:00.000000000Z,6261,1.00500,1.00739,1.00486,1.00687
2022-07-12T16:00:00.000000000Z,3432,1.00686,1.00726,1.00604,1.00621
2022-07-12T17:00:00.000000000Z,3298,1.00623,1.00644,1.00524,1.00586
2022-07-12T18:00:00.000000000Z,3001,1.00584,1.00624,1.00424,1.00450
2022-07-12T19:00:00.000000000Z,3759,1.00450,1.00472,1.00322,1.00326
2022-07-12T20:00:00.000000000Z,1122,1.00326,1.00416,1.00317,1.00374
2022-07-12T21:00:00.000000000Z,332,1.00363,1.00366,1.00328,1.00360
2022-07-12T22:00:00.000000000Z,1242,1.00355,1.00390,1.00253,1.00312
2022-07-12T23:00:00.000000000Z,1875,1.00315,1.00342,1.00258,1.00302
2022-07-13T00:00:00.000000000Z,4658,1.00300,1.00396,1.00272,1.00302
2022-07-13T01:00:00.000000000Z,5818,1.00304,1.00454,1.00229,1.00272
2022-07-13T02:00:00.000000000Z,4835,1.00276,1.00417,1.00230,1.00402
2022-07-13T03:00:00.000000000Z,4067,1.00403,1.00472,1.00344,1.00368
2022-07-13T04:00:00.000000000Z,2217,1.00368,1.00404,1.00331,1.00358
2022-07-13T05:00:00.000000000Z,4338,1.00358,1.00408,1.00311,1.00374
2022-07-13T06:00:00.000000000Z,7945,1.00374,1.00507,1.00300,1.00334
2022-07-13T07:00:00.000000000Z,10447,1.00335,1.00531,1.00063,1.00330
2022-07-13T08:00:00.000000000Z,7636,1.00329,1.00480,1.00233,1.00366
2022-07-13T09:00:00.000000000Z,5016,1.00364,1.00414,1.00321,1.00372
2022-07-13T10:00:00.000000000Z,5710,1.00372,1.00677,1.00353,1.00612
2022-07-13T11:00:00.000000000Z,6049,1.00614,1.00698,1.00512,1.00678
2022-07-13T12:00:00.000000000Z,17686,1.00680,1.01031,0.99980,1.00204
2022-07-13T13:00:00.000000000Z,14803,1.00205,1.00492,1.00088,1.00212
2022-07-13T14:00:00.000000000Z,19048,1.00216,1.01224,1.00168,1.01070
2022-07-13T15:00:00.000000000Z,10603,1.01072,1.01150,1.00742,1.00780
2022-07-13T16:00:00.000000000Z,6068,1.00782,1.00974,1.00766,1.00822
2022-07-13T17:00:00.000000000Z,5127,1.00824,1.00876,1.00740,1.00812
2022-07-13T18:00:00.000000000Z,7522,1.00812,1.00812,1.00604,1.00631
2022-07-13T19:00:00.000000000Z,3531,1.00630,1.00644,1.00543,1.00592
2022-07-13T20:00:00.000000000Z,1600,1.00593,1.00620,1.00540,1.00580
2022-07-13T21:00:00.000000000Z,269,1.00595,1.00600,1.00568,1.00572
2022-07-13T22:00:00.000000000Z,1324,1.00568,1.00592,1.00502,1.00540
2022-07-13T23:00:00.000000000Z,2544,1.00534,1.00537,1.00307,1.00344
2022-07-14T00:00:00.000000000Z,5064,1.00344,1.00438,1.00211,1.00221
2022-07-14T01:00:00.000000000Z,6947,1.00222,1.00282,1.00144,1.00186
2022-07-14T02:00:00.000000000Z,4836,1.00185,1.00288,1.00138,1.00218
2022-07-14T03:00:00.000000000Z,2979,1.00220,1.00404,1.00218,1.00332
2022-07-14T04:00:00.000000000Z,2281,1.00336,1.00347,1.00210,1.00231
2022-07-14T05:00:00.000000000Z,5095,1.00230,1.00254,1.00147,1.00186
2022-07-14T06:00:00.000000000Z,7503,1.00191,1.00274,1.00061,1.00068
2022-07-14T07:00:00.000000000Z,11213,1.00065,1.00466,1.00054,1.00364
2022-07-14T08:00:00.000000000Z,9450,1.00366,1.00415,1.00150,1.00202
2022-07-14T09:00:00.000000000Z,8132,1.00200,1.00506,1.00184,1.00468
2022-07-14T10:00:00.000000000Z,7668,1.00467,1.00479,1.00130,1.00161
2022-07-14T11:00:00.000000000Z,8915,1.00162,1.00180,1.00048,1.00096
2022-07-14T12:00:00.000000000Z,9080,1.00095,1.00171,1.00020,1.00022
2022-07-14T13:00:00.000000000Z,12213,1.00021,1.00120,0.99522,0.99804
2022-07-14T14:00:00.000000000Z,10312,0.99802,0.99996,0.99600,0.99960
2022-07-14T15:00:00.000000000Z,16517,0.99961,1.00480,0.99938,1.00274
2022-07-14T16:00:00.000000000Z,10983,1.00274,1.00360,0.99838,0.99905
2022-07-14T17:00:00.000000000Z,9150,0.99908,1.00150,0.99908,1.00140
2022-07-14T18:00:00.000000000Z,7331,1.00139,1.00378,1.00124,1.00294
2022-07-14T19:00:00.000000000Z,5914,1.00295,1.00320,1.00126,1.00156
2022-07-14T20:00:00.000000000Z,1708,1.00155,1.00232,1.00104,1.00206
2022-07-14T21:00:00.000000000Z,1147,1.00180,1.00194,1.00176,1.00191
2022-07-14T22:00:00.000000000Z,1539,1.00187,1.00239,1.00171,1.00183
2022-07-14T23:00:00.000000000Z,1894,1.00190,1.00266,1.00154,1.00266
2022-07-15T00:00:00.000000000Z,5308,1.00266,1.00278,1.00112,1.00193
2022-07-15T01:00:00.000000000Z,5494,1.00194,1.00336,1.00178,1.00334
2022-07-15T02:00:00.000000000Z,3781,1.00336,1.00412,1.00297,1.00372
2022-07-15T03:00:00.000000000Z,3195,1.00373,1.00377,1.00251,1.00257
2022-07-15T04:00:00.000000000Z,2491,1.00256,1.00337,1.00226,1.00306
2022-07-15T05:00:00.000000000Z,3558,1.00305,1.00315,1.00184,1.00212
2022-07-15T06:00:00.000000000Z,7699,1.00214,1.00250,1.00084,1.00163
2022-07-15T07:00:00.000000000Z,8376,1.00162,1.00356,1.00070,1.00287
2022-07-15T08:00:00.000000000Z,5972,1.00285,1.00330,1.00170,1.00311
2022-07-15T09:00:00.000000000Z,6114,1.00310,1.00488,1.00284,1.00437
2022-07-15T10:00:00.000000000Z,4706,1.00437,1.00594,1.00365,1.00587
2022-07-15T11:00:00.000000000Z,5588,1.00586,1.00662,1.00488,1.00541
2022-07-15T12:00:00.000000000Z,12793,1.00542,1.00768,1.00438,1.00725
2022-07-15T13:00:00.000000000Z,11676,1.00726,1.00848,1.00410,1.00455
2022-07-15T14:00:00.000000000Z,14329,1.00496,1.00882,1.00496,1.00805
2022-07-15T15:00:00.000000000Z,7340,1.00808,1.00980,1.00772,1.00900
2022-07-15T16:00:00.000000000Z,4305,1.00900,1.00900,1.00718,1.00812
2022-07-15T17:00:00.000000000Z,3819,1.00813,1.00938,1.00750,1.00767
2022-07-15T18:00:00.000000000Z,2638,1.00766,1.00826,1.00726,1.00802
2022-07-15T19:00:00.000000000Z,2706,1.00804,1.00835,1.00728,1.00825
2022-07-15T20:00:00.000000000Z,1222,1.00821,1.00880,1.00794,1.00878
2022-07-17T21:00:00.000000000Z,119,1.00853,1.00866,1.00832,1.00863
2022-07-17T22:00:00.000000000Z,1473,1.00857,1.00899,1.00787,1.00850
2022-07-17T23:00:00.000000000Z,2221,1.00848,1.00982,1.00803,1.00975
2022-07-18T00:00:00.000000000Z,3424,1.00976,1.00989,1.00868,1.00916
2022-07-18T01:00:00.000000000Z,4722,1.00917,1.01116,1.00917,1.01088
2022-07-18T02:00:00.000000000Z,2593,1.01086,1.01144,1.01010,1.01017
2022-07-18T03:00:00.000000000Z,3128,1.01016,1.01104,1.01015,1.01044
2022-07-18T04:00:00.000000000Z,2433,1.01044,1.01050,1.00870,1.00916
2022-07-18T05:00:00.000000000Z,2988,1.00917,1.01058,1.00877,1.00880
2022-07-18T06:00:00.000000000Z,7186,1.00880,1.01118,1.00812,1.01111
2022-07-18T07:00:00.000000000Z,12102,1.01111,1.01493,1.01034,1.01460
2022-07-18T08:00:00.000000000Z,7862,1.01458,1.01494,1.01198,1.01306
2022-07-18T09:00:00.000000000Z,6533,1.01306,1.01581,1.01237,1.01556
2022-07-18T10:00:00.000000000Z,5640,1.01556,1.01754,1.01508,1.01563
2022-07-18T11:00:00.000000000Z,6154,1.01573,1.01594,1.01376,1.01424
2022-07-18T12:00:00.000000000Z,7655,1.01427,1.01472,1.01194,1.01368
2022-07-18T13:00:00.000000000Z,8217,1.01370,1.01660,1.01242,1.01552
2022-07-18T14:00:00.000000000Z,10260,1.01550,1.02014,1.01548,1.01940
2022-07-18T15:00:00.000000000Z,6692,1.01942,1.01980,1.01581,1.01602
2022-07-18T16:00:00.000000000Z,4201,1.01603,1.01772,1.01590,1.01670
2022-07-18T17:00:00.000000000Z,4541,1.01671,1.01776,1.01528,1.01548
2022-07-18T18:00:00.000000000Z,4311,1.01544,1.01599,1.01503,1.01509
2022-07-18T19:00:00.000000000Z,4730,1.01506,1.01560,1.01410,1.01435
2022-07-18T20:00:00.000000000Z,1360,1.01439,1.01464,1.01416,1.01444
2022-07-18T21:00:00.000000000Z,1011,1.01430,1.01476,1.01430,1.01468
2022-07-18T22:00:00.000000000Z,1425,1.01468,1.01492,1.01414,1.01420
2022-07-18T23:00:00.000000000Z,1759,1.01420,1.01472,1.01387,1.01466
2022-07-19T00:00:00.000000000Z,3057,1.01466,1.01484,1.01286,1.01290
2022-07-19T01:00:00.000000000Z,4467,1.01290,1.01369,1.01196,1.01226
2022-07-19T02:00:00.000000000Z,3033,1.01232,1.01352,1.01232,1.01296
2022-07-19T03:00:00.000000000Z,2839,1.01295,1.01384,1.01241,1.01270
2022-07-19T04:00:00.000000000Z,2877,1.01269,1.01436,1.01243,1.01282
2022-07-19T05:00:00.000000000Z,4746,1.01283,1.01544,1.01273,1.01474
2022-07-19T06:00:00.000000000Z,6810,1.01476,1.01690,1.01458,1.01664
2022-07-19T07:00:00.000000000Z,12833,1.01666,1.02439,1.01650,1.02415
2022-07-19T08:00:00.000000000Z,9665,1.02416,1.02534,1.02252,1.02441
2022-07-19T09:00:00.000000000Z,8774,1.02444,1.02591,1.02202,1.02418
2022-07-19T10:00:00.000000000Z,8694,1.02417,1.02694,1.02417,1.02647
2022-07-19T11:00:00.000000000Z,7448,1.02645,1.02676,1.02508,1.02538
2022-07-19T12:00:00.000000000Z,8116,1.02535,1.02543,1.02248,1.02288
2022-07-19T13:00:00.000000000Z,9162,1.02286,1.02568,1.02286,1.02415
2022-07-19T14:00:00.000000000Z,12796,1.02415,1.02648,1.02290,1.02456
2022-07-19T15:00:00.000000000Z,7258,1.02458,1.02550,1.02312,1.02388
2022-07-19T16:00:00.000000000Z,4424,1.02388,1.02452,1.02298,1.02404
2022-07-19T17:00:00.000000000Z,3402,1.02405,1.02441,1.02348,1.02353
2022-07-19T18:00:00.000000000Z,3665,1.02353,1.02366,1.02258,1.02320
2022-07-19T19:00:00.000000000Z,5434,1.02317,1.02320,1.02213,1.02215
2022-07-19T20:00:00.000000000Z,1743,1.02217,1.02276,1.02217,1.02258
2022-07-19T21:00:00.000000000Z,1009,1.02275,1.02367,1.02265,1.02284
2022-07-19T22:00:00.000000000Z,1562,1.02283,1.02416,1.02273,1.02356
2022-07-19T23:00:00.000000000Z,2066,1.02356,1.02370,1.02298,1.02306
2022-07-20T00:00:00.000000000Z,2933,1.02310,1.02488,1.02309,1.02462
2022-07-20T01:00:00.000000000Z,3239,1.02468,1.02468,1.02332,1.02339
2022-07-20T02:00:00.000000000Z,2712,1.02342,1.02432,1.02312,1.02420
2022-07-20T03:00:00.000000000Z,2299,1.02420,1.02460,1.02394,1.02432
2022-07-20T04:00:00.000000000Z,2135,1.02431,1.02482,1.02418,1.02438
2022-07-20T05:00:00.000000000Z,3339,1.02437,1.02472,1.02357,1.02381
2022-07-20T06:00:00.000000000Z,5694,1.02380,1.02509,1.02287,1.02502
2022-07-20T07:00:00.000000000Z,10483,1.02500,1.02734,1.02214,1.02258
2022-07-20T08:00:00.000000000Z,9153,1.02260,1.02444,1.02192,1.02315
2022-07-20T09:00:00.000000000Z,6014,1.02315,1.02530,1.02300,1.02516
2022-07-20T10:00:00.000000000Z,10191,1.02514,1.02515,1.01734,1.01978
2022-07-20T11:00:00.000000000Z,7944,1.01979,1.02144,1.01808,1.01908
2022-07-20T12:00:00.000000000Z,10193,1.01904,1.02210,1.01794,1.02110
2022-07-20T13:00:00.000000000Z,9489,1.02108,1.02379,1.02088,1.02158
2022-07-20T14:00:00.000000000Z,9068,1.02155,1.02260,1.02042,1.02124
2022-07-20T15:00:00.000000000Z,6506,1.02124,1.02173,1.01956,1.02150
2022-07-20T16:00:00.000000000Z,4738,1.02149,1.02176,1.01832,1.01907
2022-07-20T17:00:00.000000000Z,6741,1.01905,1.01932,1.01554,1.01578
2022-07-20T18:00:00.000000000Z,4722,1.01576,1.01776,1.01573,1.01774
2022-07-20T19:00:00.000000000Z,2846,1.01774,1.01841,1.01741,1.01776
2022-07-20T20:00:00.000000000Z,1583,1.01776,1.01816,1.01741,1.01810
2022-07-20T21:00:00.000000000Z,310,1.01784,1.01812,1.01774,1.01796
2022-07-20T22:00:00.000000000Z,1536,1.01798,1.01876,1.01784,1.01818
2022-07-20T23:00:00.000000000Z,1909,1.01820,1.01849,1.01768,1.01810
2022-07-21T00:00:00.000000000Z,3609,1.01810,1.01936,1.01784,1.01870
2022-07-21T01:00:00.000000000Z,4698,1.01874,1.01950,1.01816,1.01940
2022-07-21T02:00:00.000000000Z,3117,1.01939,1.02104,1.01914,1.02094
2022-07-21T03:00:00.000000000Z,3501,1.02094,1.02136,1.02044,1.02091
2022-07-21T04:00:00.000000000Z,3606,1.02091,1.02255,1.02056,1.02231
2022-07-21T05:00:00.000000000Z,3922,1.02229,1.02285,1.02108,1.02230
2022-07-21T06:00:00.000000000Z,7804,1.02231,1.02308,1.02014,1.02058
2022-07-21T07:00:00.000000000Z,10968,1.02059,1.02180,1.01902,1.01960
2022-07-21T08:00:00.000000000Z,10183,1.01964,1.01968,1.01708,1.01913
2022-07-21T09:00:00.000000000Z,7642,1.01914,1.01914,1.01660,1.01820
2022-07-21T10:00:00.000000000Z,7271,1.01820,1.01992,1.01802,1.01888
2022-07-21T11:00:00.000000000Z,8973,1.01892,1.01968,1.01792,1.01904
2022-07-21T12:00:00.000000000Z,20754,1.01902,1.02781,1.01883,1.02650
2022-07-21T13:00:00.000000000Z,21530,1.02646,1.02751,1.01536,1.02124
2022-07-21T14:00:00.000000000Z,14475,1.02123,1.02142,1.01684,1.01916
2022-07-21T15:00:00.000000000Z,7808,1.01916,1.02124,1.01824,1.02004
2022-07-21T16:00:00.000000000Z,5522,1.02003,1.02003,1.01750,1.01814
2022-07-21T17:00:00.000000000Z,4384,1.01818,1.01888,1.01756,1.01844
2022-07-21T18:00:00.000000000Z,3676,1.01844,1.02000,1.01832,1.01930
2022-07-21T19:00:00.000000000Z,3754,1.01932,1.02120,1.01916,1.02116
2022-07-21T20:00:00.000000000Z,2641,1.02114,1.02311,1.02050,1.02304
2022-07-21T21:00:00.000000000Z,376,1.02288,1.02293,1.02256,1.02280
2022-07-21T22:00:00.000000000Z,1764,1.02283,1.02284,1.02224,1.02240
2022-07-21T23:00:00.000000000Z,2032,1.02242,1.02306,1.02201,1.02202
2022-07-22T00:00:00.000000000Z,3991,1.02202,1.02218,1.02034,1.02046
2022-07-22T01:00:00.000000000Z,4707,1.02045,1.02084,1.01908,1.02024
2022-07-22T02:00:00.000000000Z,3463,1.02025,1.02034,1.01930,1.01958
2022-07-22T03:00:00.000000000Z,2566,1.01958,1.01978,1.01848,1.01910
2022-07-22T04:00:00.000000000Z,2159,1.01908,1.01937,1.01805,1.01810
2022-07-22T05:00:00.000000000Z,3681,1.01809,1.01936,1.01804,1.01850
2022-07-22T06:00:00.000000000Z,6434,1.01850,1.02090,1.01828,1.02088
2022-07-22T07:00:00.000000000Z,12149,1.02085,1.02136,1.01298,1.01388
2022-07-22T08:00:00.000000000Z,9372,1.01388,1.01722,1.01350,1.01533
2022-07-22T09:00:00.000000000Z,9236,1.01532,1.01682,1.01434,1.01596
2022-07-22T10:00:00.000000000Z,6729,1.01594,1.01726,1.01430,1.01726
2022-07-22T11:00:00.000000000Z,9213,1.01725,1.01858,1.01542,1.01760
2022-07-22T12:00:00.000000000Z,8783,1.01758,1.01972,1.01696,1.01872
2022-07-22T13:00:00.000000000Z,12526,1.01872,1.02432,1.01798,1.02339
2022-07-22T14:00:00.000000000Z,12969,1.02340,1.02554,1.02252,1.02304
2022-07-22T15:00:00.000000000Z,8042,1.02304,1.02344,1.02140,1.02270
2022-07-22T16:00:00.000000000Z,5281,1.02269,1.02394,1.02172,1.02321
2022-07-22T17:00:00.000000000Z,5064,1.02322,1.02377,1.02201,1.02236
2022-07-22T18:00:00.000000000Z,6274,1.02234,1.02290,1.01903,1.01952
2022-07-22T19:00:00.000000000Z,4190,1.01954,1.02128,1.01918,1.02122
2022-07-22T20:00:00.000000000Z,1935,1.02114,1.02162,1.02062,1.02151
2022-07-24T21:00:00.000000000Z,271,1.02145,1.02192,1.02118,1.02177
2022-07-24T22:00:00.000000000Z,2007,1.02184,1.02195,1.02112,1.02124
2022-07-24T23:00:00.000000000Z,2527,1.02123,1.02139,1.01992,1.01996
2022-07-25T00:00:00.000000000Z,4628,1.01996,1.02036,1.01822,1.01824
2022-07-25T01:00:00.000000000Z,5479,1.01824,1.02020,1.01811,1.02001
2022-07-25T02:00:00.000000000Z,4244,1.02001,1.02131,1.01979,1.02112
2022-07-25T03:00:00.000000000Z,3171,1.02112,1.02123,1.02060,1.02072
2022-07-25T04:00:00.000000000Z,2608,1.02072,1.02116,1.02039,1.02074
2022-07-25T05:00:00.000000000Z,4482,1.02072,1.02096,1.01948,1.01989
2022-07-25T06:00:00.000000000Z,6803,1.01990,1.02090,1.01932,1.01967
2022-07-25T07:00:00.000000000Z,10082,1.01967,1.02220,1.01862,1.01930
2022-07-25T08:00:00.000000000Z,10632,1.01928,1.02284,1.01786,1.02222
2022-07-25T09:00:00.000000000Z,7393,1.02222,1.02542,1.02195,1.02428
2022-07-25T10:00:00.000000000Z,6066,1.02428,1.02432,1.02146,1.02348
2022-07-25T11:00:00.000000000Z,7489,1.02347,1.02579,1.02290,1.02296
2022-07-25T12:00:00.000000000Z,7902,1.02298,1.02478,1.02230,1.02456
2022-07-25T13:00:00.000000000Z,7508,1.02455,1.02549,1.02356,1.02486
2022-07-25T14:00:00.000000000Z,12336,1.02486,1.02516,1.02034,1.02184
2022-07-25T15:00:00.000000000Z,6978,1.02181,1.02232,1.02060,1.02102
2022-07-25T16:00:00.000000000Z,4619,1.02101,1.02250,1.02062,1.02214
2022-07-25T17:00:00.000000000Z,3438,1.02212,1.02290,1.02138,1.02204
2022-07-25T18:00:00.000000000Z,3058,1.02203,1.02274,1.02187,1.02214
2022-07-25T19:00:00.000000000Z,2704,1.02213,1.02260,1.02207,1.02254
2022-07-25T20:00:00.000000000Z,1255,1.02258,1.02268,1.02208,1.02224
2022-07-25T21:00:00.000000000Z,302,1.02195,1.02218,1.02190,1.02215
2022-07-25T22:00:00.000000000Z,1288,1.02218,1.02226,1.02192,1.02201
2022-07-25T23:00:00.000000000Z,1265,1.02200,1.02241,1.02164,1.02234
2022-07-26T00:00:00.000000000Z,3578,1.02232,1.02332,1.02219,1.02302
2022-07-26T01:00:00.000000000Z,4419,1.02302,1.02502,1.02276,1.02408
2022-07-26T02:00:00.000000000Z,3224,1.02410,1.02452,1.02358,1.02386
2022-07-26T03:00:00.000000000Z,2222,1.02389,1.02430,1.02268,1.02304
2022-07-26T04:00:00.000000000Z,1655,1.02302,1.02318,1.02232,1.02256
2022-07-26T05:00:00.000000000Z,2280,1.02258,1.02294,1.02134,1.02150
2022-07-26T06:00:00.000000000Z,4309,1.02152,1.02294,1.02102,1.02126
2022-07-26T07:00:00.000000000Z,7190,1.02123,1.02362,1.02084,1.02194
2022-07-26T08:00:00.000000000Z,6725,1.02193,1.02223,1.02022,1.02080
2022-07-26T09:00:00.000000000Z,6920,1.02081,1.02082,1.01708,1.01758
2022-07-26T10:00:00.000000000Z,8860,1.01756,1.01784,1.01357,1.01515
2022-07-26T11:00:00.000000000Z,6793,1.01516,1.01527,1.01248,1.01314
2022-07-26T12:00:00.000000000Z,7207,1.01314,1.01492,1.01162,1.01484
2022-07-26T13:00:00.000000000Z,8886,1.01482,1.01530,1.01274,1.01438
2022-07-26T14:00:00.000000000Z,10468,1.01438,1.01508,1.01200,1.01342
2022-07-26T15:00:00.000000000Z,6127,1.01342,1.01408,1.01128,1.01158
2022-07-26T16:00:00.000000000Z,4094,1.01156,1.01282,1.01076,1.01272
2022-07-26T17:00:00.000000000Z,3979,1.01268,1.01328,1.01164,1.01172
2022-07-26T18:00:00.000000000Z,3451,1.01173,1.01300,1.01173,1.01219
2022-07-26T19:00:00.000000000Z,2928,1.01221,1.01272,1.01142,1.01142
2022-07-26T20:00:00.000000000Z,1708,1.01140,1.01226,1.01140,1.01174
2022-07-26T21:00:00.000000000Z,562,1.01164,1.01221,1.01164,1.01186
2022-07-26T22:00:00.000000000Z,1827,1.01184,1.01328,1.01177,1.01292
2022-07-26T23:00:00.000000000Z,1715,1.01292,1.01338,1.01287,1.01288
2022-07-27T00:00:00.000000000Z,3156,1.01282,1.01442,1.01281,1.01404
